Group,Individ_Num,Sex,SL_mm,MEAs_Fam_Num,MEAs_Fam_Size,Collection_Day,Trap_Zone,Guts_Avail?,Dorsal_Color?,DeltaPDB,DeltaAir,MicrogC,MicrogN,Isotope_PC1,Isotope_PC2,Loess_Predicted_SL_mm,Ten_Percent_Loess_Curved_Landscape_Group,Five_Percent_Loess_Curved_Landscape_Group,Fifteen_Percent_Loess_Curved_Landscape_Group,Orig_Square_Landscape_Group,Gut_Large_Collembola,Gut_Small_Collembola,Gut_Chironomid,Gut_Chydorus,Gut_Calanoid,Gut_Cyclopoid,Gut_Snail_Egg,Gut_Ostracod,Gut_Caddisfly,Gut_Surface_Insect,Gut_Mite,Gut_Coleoptera_Larva,Gut_Snail,Gut_Sida,Gut_Amphipod,Dorsal_Long_Gill_Rakers,Ventral_Long_Gill_Rakers,Hypo_Long_Gill_Rakers,Dorsal_Short_Gill_Rakers,Ventral_Short_Gill_Rakers,Joint_Short_Gill_Rakers,Total_Long_Gill_Rakers,Total_Short_Gill_Rakers,Total_All_Gill_Rakers,Num_Lateral_Plates,Pelvic_Girdle_Development,First_Spine_Development,Second_Spine_Development,TPS_Landmark_1x_cm,TPS_Landmark_1y_cm,TPS_Landmark_2x_cm,TPS_Landmark_2y_cm,TPS_Landmark_3x_cm,TPS_Landmark_3y_cm,TPS_Landmark_4x_cm,TPS_Landmark_4y_cm,TPS_Landmark_5x_cm,TPS_Landmark_5y_cm,TPS_Landmark_6x_cm,TPS_Landmark_6y_cm,TPS_Landmark_7x_cm,TPS_Landmark_7y_cm,TPS_Landmark_8x_cm,TPS_Landmark_8y_cm,TPS_Landmark_9x_cm,TPS_Landmark_9y_cm,TPS_Landmark_10x_cm,TPS_Landmark_10y_cm,TPS_Landmark_11x_cm,TPS_Landmark_11y_cm,TPS_Landmark_12x_cm,TPS_Landmark_12y_cm,TPS_Landmark_13x_cm,TPS_Landmark_13y_cm,TPS_Landmark_14x_cm,TPS_Landmark_14y_cm,TPS_Landmark_15x_cm,TPS_Landmark_15y_cm,TPS_Landmark_16x_cm,TPS_Landmark_16y_cm,TPS_Landmark_17x_cm,TPS_Landmark_17y_cm,TPS_Landmark_18x_cm,TPS_Landmark_18y_cm,TPS_Landmark_19x_cm,TPS_Landmark_19y_cm,TPS_Landmark_20x_cm,TPS_Landmark_20y_cm,TPS_Landmark_21x_cm,TPS_Landmark_21y_cm,Std_Length_TPS1_to_TPS14_mm,SL_mm_Scaled_0_to_1,Centroid_Size_cm,Fractional_SL_Growth_mm,Fractional_Centroid_Growth_cm,Resid_SL_mm,Resid_Centroid_cm,Molar_C_to_N_Ratio,Buccal_Length,SI_Outlever,Protrusion,Gape,EpaxW,EpaxH,Opening_Inlever,Buccal_Length.res,SI_Outlever.res,Protrusion.res,Gape.res,EpaxW.res,EpaxH.res,Opening_Inlever.res,Suction_Index,R_B_Change_Littoral_Min_Pelag,G_B_Change_Littoral_Min_Pelag,Dev_R_B_Littoral,Dev_G_B_Littoral,Dev_R_B_Pelagic,Dev_G_B_Pelagic,x1_superimp_F2_only,y1_superimp_F2_only,x3_superimp_F2_only,y3_superimp_F2_only,x4_superimp_F2_only,y4_superimp_F2_only,x5_superimp_F2_only,y5_superimp_F2_only,x6_superimp_F2_only,y6_superimp_F2_only,x7_superimp_F2_only,y7_superimp_F2_only,x8_superimp_F2_only,y8_superimp_F2_only,x9_superimp_F2_only,y9_superimp_F2_only,x10_superimp_F2_only,y10_superimp_F2_only,x11_superimp_F2_only,y11_superimp_F2_only,x12_superimp_F2_only,y12_superimp_F2_only,x13_superimp_F2_only,y13_superimp_F2_only,x14_superimp_F2_only,y14_superimp_F2_only,x15_superimp_F2_only,y15_superimp_F2_only,x16_superimp_F2_only,y16_superimp_F2_only,x17_superimp_F2_only,y17_superimp_F2_only,x18_superimp_F2_only,y18_superimp_F2_only,x19_superimp_F2_only,y19_superimp_F2_only,x20_superimp_F2_only,y20_superimp_F2_only,x1_superimp_REF_only,y1_superimp_REF_only,x3_superimp_REF_only,y3_superimp_REF_only,x4_superimp_REF_only,y4_superimp_REF_only,x5_superimp_REF_only,y5_superimp_REF_only,x6_superimp_REF_only,y6_superimp_REF_only,x7_superimp_REF_only,y7_superimp_REF_only,x8_superimp_REF_only,y8_superimp_REF_only,x9_superimp_REF_only,y9_superimp_REF_only,x10_superimp_REF_only,y10_superimp_REF_only,x11_superimp_REF_only,y11_superimp_REF_only,x12_superimp_REF_only,y12_superimp_REF_only,x13_superimp_REF_only,y13_superimp_REF_only,x14_superimp_REF_only,y14_superimp_REF_only,x15_superimp_REF_only,y15_superimp_REF_only,x16_superimp_REF_only,y16_superimp_REF_only,x17_superimp_REF_only,y17_superimp_REF_only,x18_superimp_REF_only,y18_superimp_REF_only,x19_superimp_REF_only,y19_superimp_REF_only,x20_superimp_REF_only,y20_superimp_REF_only
mapF2,327,Male,NA,24,10,5,1,0,1,-20.4,6.84,464.5,143.8,-0.6315465,-0.747247751,37.01770885,O,O,A,D (all others),,,,,,,,,,,,,,,,5,11,3,1,11,3,19,15,34,2,2,2,2,7.33E-01,1.40E+00,NA,NA,1.79E+00,1.18E+00,2.82E+00,1.20E+00,2.86E+00,1.28E+00,3.33E+00,1.21E+00,3.29E+00,1.29E+00,3.10E+00,1.54E+00,3.32E+00,1.60E+00,3.34E+00,1.54E+00,3.42E+00,1.27E+00,3.86E+00,1.29E+00,3.93E+00,1.40E+00,4.07E+00,1.58E+00,3.86E+00,1.66E+00,3.84E+00,1.59E+00,3.49E+00,1.58E+00,3.68E+00,1.42E+00,3.29E+00,1.81E+00,1.97E+00,1.73E+00,NA,NA,33.419,0.3212,3.671374631,-0.02963,-0.03719,-1.02,-0.141810885,3.769,10.002,10.913,1.07,3.483,3.853,1.382,0.72,-0.015,-0.009,-0.076,0.021,0.026,0.042,0.022790202,0.011910201,1.502286585,0.766768293,1.884320557,1.827874564,-0.57134434,-0.307783019,-2.794725089,0.054447493,-1.59331692,-0.269458504,-0.391088244,-0.291923833,-0.343345716,-0.202152799,0.194535687,-0.289516768,0.153011933,-0.197364196,-0.062608056,0.09215947,0.189952435,0.159706881,0.212677313,0.09058647,0.302367098,-0.220463685,0.808282793,-0.199090588,0.890975563,-0.073228454,1.051496031,0.132794549,0.810442867,0.226993918,0.787378026,0.140802515,0.385397103,0.140559206,0.598890272,-0.049962786,0.15864686,0.40398719,-1.358969957,0.351123922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,328,Female,NA,16,15,5,3,0,1,-16.07,7.48,498.9,155.2,0.759983563,2.352269255,36.90446519,O,O,O,D (all others),,,,,,,,,,,,,,,,6,11,2,1,11,3,19,15,34,3,2,2,2,6.59E-01,1.56E+00,NA,NA,1.66E+00,1.28E+00,2.69E+00,1.20E+00,2.71E+00,1.32E+00,3.22E+00,1.24E+00,3.13E+00,1.33E+00,2.91E+00,1.58E+00,3.16E+00,1.67E+00,3.20E+00,1.58E+00,3.25E+00,1.31E+00,3.72E+00,1.30E+00,3.77E+00,1.42E+00,3.96E+00,1.58E+00,3.77E+00,1.67E+00,3.71E+00,1.63E+00,3.35E+00,1.62E+00,3.52E+00,1.46E+00,3.16E+00,1.84E+00,1.96E+00,1.81E+00,NA,NA,33.011,0.3065,3.598391146,-0.17261,-0.17917,-6.887,-0.785456006,3.75,10.392,11.251,1.143,3.441,3.991,1.427,0.76,0.007,0.01,-0.042,0.023,0.048,0.062,0.053048149,0.012511531,0.69375,0.3375,2.525,2.19375,-0.474431818,-0.289772727,-2.784169084,0.056340414,-1.607187566,-0.272892883,-0.389251483,-0.356898478,-0.367844991,-0.215967246,0.23229969,-0.299172573,0.125983289,-0.195181752,-0.138228994,0.093632441,0.153217766,0.205302899,0.202193576,0.100331523,0.26742779,-0.215258243,0.819389318,-0.215106747,0.875806277,-0.072734738,1.094155166,0.119364789,0.868817685,0.220456318,0.799784808,0.170087297,0.377377292,0.153077581,0.579448286,-0.03253418,0.149292522,0.405666829,-1.258511349,0.35148675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,329,Male,NA,NA,3,5,3,0,1,-19.66,7.65,588,183.7,-1.32862046,0.717349265,38.14424156,O,O,L,D (all others),,,,,,,,,,,,,,,,5,12,3,1,12,3,20,16,36,3,2,0,2,4.03E-01,1.30E+00,NA,NA,1.55E+00,1.02E+00,2.67E+00,9.89E-01,2.70E+00,1.09E+00,3.10E+00,9.93E-01,3.17E+00,1.13E+00,2.94E+00,1.40E+00,3.20E+00,1.48E+00,3.23E+00,1.40E+00,3.31E+00,1.10E+00,3.80E+00,1.13E+00,3.88E+00,1.27E+00,4.03E+00,1.46E+00,3.81E+00,1.54E+00,3.79E+00,1.48E+00,3.40E+00,1.47E+00,3.60E+00,1.29E+00,3.16E+00,1.71E+00,1.76E+00,1.60E+00,NA,NA,36.305,0.4252,3.996091432,NA,NA,NA,NA,3.735,11.532,12.551,1.318,4.021,4.414,1.856,0.76,0.008,0.013,-0.02,0.033,0.041,0.13,0.000574177,0.016109366,1.444444444,0.711111111,1.444444444,1.5,-0.807692308,-0.406410256,-2.778837462,0.056837452,-1.570517792,-0.266518642,-0.386334387,-0.327455267,-0.351857632,-0.221173369,0.069392947,-0.335030496,0.14691814,-0.191629291,-0.089258943,0.100701878,0.188429804,0.178211495,0.217989445,0.092648188,0.294398464,-0.227389364,0.814289623,-0.209403858,0.90278406,-0.063322612,1.067145396,0.133747304,0.836358839,0.224597026,0.813427023,0.162085028,0.399974371,0.161637265,0.60714051,-0.034204163,0.152340275,0.422736756,-1.333782678,0.342924669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,330,Male,NA,NA,3,5,3,0,1,-19.27,7.86,559.3,173.3,-1.406584371,1.19981857,38.68847406,L,O,L,B (ii),,,,,,,,,,,,,,,,6,12,4,1,13,3,22,17,39,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4,0.4286,NA,NA,NA,NA,NA,3.765,12.051,12.986,1.575,4.152,3.969,1.428,0.76,0.026,0.027,0.056,0.045,-0.007,0.015,-0.00086756,0.007746319,1.532917533,0.924462924,0.965250965,1.211068211,-0.675641026,-0.319230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,331,Female,NA,1,48,5,3,0,1,-18.57,6.9,488.5,150.8,0.237423499,0.281846023,37.58285779,O,O,O,D (all others),,,,,,,,,,,,,,,,6,13,2,1,10,3,21,14,35,4,2,2,2,1.89E-01,1.62E+00,NA,NA,1.44E+00,1.31E+00,2.69E+00,1.23E+00,2.76E+00,1.34E+00,3.33E+00,1.22E+00,3.31E+00,1.33E+00,3.09E+00,1.65E+00,3.36E+00,1.73E+00,3.39E+00,1.62E+00,3.45E+00,1.32E+00,4.02E+00,1.32E+00,4.08E+00,1.46E+00,4.24E+00,1.67E+00,4.00E+00,1.78E+00,3.98E+00,1.71E+00,3.58E+00,1.69E+00,3.79E+00,1.51E+00,3.33E+00,1.97E+00,1.75E+00,1.95E+00,NA,NA,40.513,0.5768,4.482692788,0.03939,0.04613,1.535,0.197662779,3.779,12.385,13.517,1.375,4.238,4.293,1.443,0.88,-0.012,-0.005,-0.048,-0.01,-0.03,-0.032,0.003740622,0.007750636,1.19017094,0.587606838,1.566604128,1.726078799,-0.498015873,-0.224206349,-2.793489109,0.038828795,-1.610732932,-0.247974949,-0.425125463,-0.310867797,-0.360689345,-0.20640367,0.178744238,-0.310015874,0.159003558,-0.206770456,-0.054211271,0.091285274,0.198939217,0.171860291,0.229127872,0.068543272,0.291407519,-0.213240839,0.82921822,-0.202399968,0.883651778,-0.069017932,1.030191101,0.132246077,0.80166254,0.231697345,0.78431089,0.163600966,0.407272582,0.139543412,0.607839558,-0.027737871,0.166524533,0.398496582,-1.323645486,0.358327341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,332,Female,NA,6,24,5,3,0,1,-17.63,6.73,449.9,138.4,0.951746374,0.542484867,38.84357432,B,O,B,D (all others),,,,,,,,,,,,,,,,6,11,2,1,11,3,19,15,34,2,0,0,2,4.91E-01,1.39E+00,NA,NA,1.52E+00,1.17E+00,2.65E+00,1.18E+00,2.70E+00,1.28E+00,3.16E+00,1.20E+00,3.17E+00,1.31E+00,2.94E+00,1.56E+00,3.19E+00,1.65E+00,3.22E+00,1.56E+00,3.31E+00,1.30E+00,3.77E+00,1.34E+00,3.83E+00,1.48E+00,3.94E+00,1.63E+00,3.78E+00,1.70E+00,3.72E+00,1.63E+00,3.37E+00,1.64E+00,3.57E+00,1.47E+00,3.13E+00,1.83E+00,1.75E+00,1.74E+00,NA,NA,34.573,0.3628,3.87452556,-0.03074,-0.02589,-1.097,-0.102964013,3.791,10.474,11.409,1.362,3.647,3.991,1.232,0.78,-0.011,-0.005,0.015,0.02,0.023,-0.024,0.038823234,0.008564611,1.523504274,0.784188034,1.765873016,1.853174603,-0.57515473,-0.283819629,-2.755110143,0.039287739,-1.64393521,-0.256308709,-0.409581675,-0.305398918,-0.349766442,-0.198929155,0.148029648,-0.310215997,0.164813761,-0.190731342,-0.073195647,0.094102355,0.204316145,0.179333429,0.232366416,0.079542891,0.317095946,-0.208889296,0.821211803,-0.189067611,0.894031222,-0.039382454,1.021775252,0.118639861,0.850780276,0.203314852,0.781677194,0.129872305,0.400255963,0.159242486,0.609570403,-0.036850532,0.148200936,0.379002906,-1.362535846,0.35343519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,333,Male,NA,1,48,5,3,0,1,-20.21,7.22,450.6,138.8,-1.040071758,-0.141655762,37.20966802,O,O,O,D (all others),,,,,,,,,,,,,,,,6,11,3,1,12,3,20,16,36,3,2,2,2,4.19E-01,1.49E+00,NA,NA,1.50E+00,1.29E+00,2.58E+00,1.25E+00,2.62E+00,1.38E+00,3.09E+00,1.28E+00,3.04E+00,1.39E+00,2.84E+00,1.63E+00,3.07E+00,1.71E+00,3.09E+00,1.65E+00,3.17E+00,1.37E+00,3.64E+00,1.37E+00,3.69E+00,1.50E+00,3.83E+00,1.65E+00,3.64E+00,1.73E+00,3.60E+00,1.68E+00,3.25E+00,1.68E+00,3.43E+00,1.52E+00,3.04E+00,1.88E+00,1.74E+00,1.83E+00,NA,NA,34.148,0.3475,3.741023066,-0.12391,-0.12696,-4.83,-0.544006943,3.786,10.852,11.679,1.409,3.577,3.721,1.059,0.66,0.01,0.011,0.034,0.019,-0.001,-0.084,-0.026903549,0.005730773,1.051948052,0.514285714,2.419642857,2.141964286,-0.452611219,-0.234042553,-2.816797752,0.044060952,-1.609343806,-0.247808486,-0.374191721,-0.334262925,-0.32638886,-0.189441446,0.200912909,-0.306316612,0.149359226,-0.181927506,-0.075326431,0.089978048,0.183964116,0.179979872,0.206643355,0.112281201,0.296038481,-0.203749265,0.82570901,-0.203440325,0.884159789,-0.056319162,1.039631651,0.112776788,0.825219807,0.203365755,0.780979158,0.141616322,0.3869036,0.150863811,0.585921469,-0.034829564,0.150879272,0.374346317,-1.314273272,0.348826226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,334,Female,NA,16,15,5,3,0,1,-16.94,7.44,482.2,149.3,0.362179061,1.84771557,38.24616668,O,O,O,D (all others),,,,,,,,,,,,,,,,7,13,2,1,12,3,22,16,38,3,2,1,2,2.90E-01,1.75E+00,NA,NA,1.44E+00,1.42E+00,2.60E+00,1.41E+00,2.67E+00,1.54E+00,3.24E+00,1.42E+00,3.21E+00,1.53E+00,2.97E+00,1.82E+00,3.25E+00,1.91E+00,3.28E+00,1.82E+00,3.35E+00,1.50E+00,3.86E+00,1.53E+00,3.92E+00,1.69E+00,4.08E+00,1.85E+00,3.87E+00,1.96E+00,3.83E+00,1.88E+00,3.46E+00,1.89E+00,3.65E+00,1.71E+00,3.22E+00,2.14E+00,1.73E+00,2.08E+00,NA,NA,37.913,0.4831,4.216898336,-0.04974,-0.03808,-1.985,-0.166948816,3.768,11.611,12.737,1.259,4.011,4.366,1.399,0.82,-0.009,0,-0.058,0.006,0.013,-0.013,0.00966489,0.008823652,1.401116427,0.732854864,1.496148909,1.602695764,-0.442424242,-0.212121212,-2.768510872,0.05485511,-1.619625843,-0.296275079,-0.451357665,-0.319828111,-0.380178908,-0.190256907,0.190533849,-0.313475531,0.16193177,-0.203152284,-0.077705376,0.088815454,0.203389462,0.178164208,0.233137641,0.087730609,0.302250748,-0.233383391,0.813990948,-0.204395236,0.875231526,-0.043935453,1.035454498,0.116099807,0.825190661,0.227078233,0.784934236,0.145472107,0.414068799,0.158756,0.603128953,-0.023597803,0.17435309,0.409658347,-1.320217516,0.361669921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,335,Male,NA,6,24,5,3,0,1,-19.76,7.13,544.4,168.8,-0.68661043,-0.028380097,37.00206225,O,O,A,D (all others),,,,,,,,,,,,,,,,7,11,3,1,12,2,21,15,36,3,2,0,2,3.54E-01,1.76E+00,NA,NA,1.50E+00,1.48E+00,2.61E+00,1.42E+00,2.68E+00,1.53E+00,3.13E+00,1.41E+00,3.18E+00,1.52E+00,2.95E+00,1.78E+00,3.20E+00,1.85E+00,3.22E+00,1.78E+00,3.30E+00,1.49E+00,3.78E+00,1.47E+00,3.85E+00,1.61E+00,3.98E+00,1.77E+00,3.81E+00,1.85E+00,3.77E+00,1.82E+00,3.39E+00,1.82E+00,3.60E+00,1.64E+00,3.13E+00,2.07E+00,1.75E+00,2.03E+00,NA,NA,36.26,0.4236,4.010701789,0.01655,0.00835,0.59,0.033212216,3.763,11.42,12.279,1.4,3.802,3.869,1.038,0.8,0.004,0.005,0.007,0.009,-0.016,-0.122,0.023534818,0.004871859,1.223666211,0.592339261,1.997342193,2.005980066,-0.59197861,-0.240641711,-2.802257687,0.053273331,-1.596565339,-0.253026781,-0.410512259,-0.305233877,-0.33975539,-0.188845515,0.135983905,-0.298139758,0.188432124,-0.182446721,-0.064060138,0.08272779,0.195529602,0.166898901,0.219584502,0.09408941,0.315812578,-0.207688469,0.820896461,-0.2071141,0.890466006,-0.056672691,1.018014098,0.117762599,0.835481264,0.194082277,0.796077277,0.155810547,0.39676609,0.148017634,0.621722116,-0.037604001,0.113821889,0.398866618,-1.335437097,0.325242807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,336,Female,NA,19,14,5,3,0,1,-19.34,6.56,513,158.7,0.291788103,-0.571157436,37.40398676,O,O,O,D (all others),,,,,,,,,,,,,,,,6,12,3,1,12,3,21,16,37,3,2,0,2,3.59E-01,1.78E+00,NA,NA,1.48E+00,1.55E+00,2.54E+00,1.52E+00,2.60E+00,1.62E+00,3.08E+00,1.50E+00,3.10E+00,1.62E+00,2.89E+00,1.88E+00,3.16E+00,1.96E+00,3.17E+00,1.89E+00,3.26E+00,1.59E+00,3.74E+00,1.61E+00,3.80E+00,1.73E+00,3.94E+00,1.91E+00,3.73E+00,2.00E+00,3.70E+00,1.93E+00,3.33E+00,1.92E+00,3.54E+00,1.75E+00,3.12E+00,2.17E+00,1.69E+00,2.12E+00,NA,NA,35.834,0.4082,3.968199897,-0.04407,-0.04469,-1.652,-0.18562039,3.771,11.129,12,1.296,3.617,3.903,1.197,0.72,-0.001,0,-0.022,-0.005,-0.006,-0.054,-0.015702755,0.007195793,1.107352941,0.575,2.289285714,2.110714286,-0.444570136,-0.211538462,-2.772024883,0.046310557,-1.589997902,-0.251393899,-0.441249835,-0.304899611,-0.377854431,-0.200056056,0.131380364,-0.319924924,0.156011438,-0.193862674,-0.072521874,0.078616619,0.212223273,0.169356887,0.224530543,0.095519552,0.32670857,-0.221528137,0.836450503,-0.186979961,0.899169901,-0.057585173,1.041028422,0.137559936,0.815517953,0.228626011,0.785989339,0.146312976,0.393486482,0.13770069,0.616111975,-0.044798052,0.166246164,0.395211347,-1.351206,0.345813914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,337,Female,NA,18,14,5,3,0,1,-17.38,6.93,586.3,180.5,0.814522579,0.939006992,38.91973017,B,O,B,D (all others),,,,,,,,,,,,,,,,7,11,3,1,11,3,21,15,36,2,2,2,2,3.40E-01,1.62E+00,NA,NA,1.51E+00,1.26E+00,2.66E+00,1.22E+00,2.73E+00,1.32E+00,3.21E+00,1.20E+00,3.23E+00,1.29E+00,2.99E+00,1.57E+00,3.25E+00,1.65E+00,3.29E+00,1.55E+00,3.35E+00,1.27E+00,3.85E+00,1.28E+00,3.92E+00,1.43E+00,4.09E+00,1.59E+00,3.89E+00,1.68E+00,3.82E+00,1.63E+00,3.45E+00,1.63E+00,3.65E+00,1.45E+00,3.26E+00,1.85E+00,1.79E+00,1.86E+00,NA,NA,37.501,0.4683,4.113767642,-0.00763,-0.00814,-0.288,-0.033772402,3.789,11.62,12.477,1.454,3.552,4.107,1.289,0.8,-0.004,-0.004,0.009,-0.04,-0.008,-0.044,0.004969065,0.008266083,1.001754386,0.59122807,2.083191851,1.987266553,-0.616666667,-0.254166667,-2.809786149,0.055240234,-1.595205241,-0.279686166,-0.412755846,-0.288972599,-0.343247386,-0.184086482,0.153999186,-0.296013458,0.171948185,-0.202699778,-0.081758217,0.079679634,0.184026528,0.168134945,0.227615089,0.0662144,0.295922452,-0.220656319,0.810354236,-0.198809073,0.878620098,-0.042803972,1.050183867,0.125905584,0.842236635,0.213862247,0.771236607,0.16135639,0.39031424,0.151617015,0.600879527,-0.028323776,0.18950512,0.374024911,-1.324088932,0.346016264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,338,Female,NA,4,30,5,3,0,1,-20.05,6.88,515.9,159.5,-0.503412261,-0.512364328,36.96352159,A,O,A,D (all others),,,,,,,,,,,,,,,,5,12,3,1,12,3,20,16,36,2,2,2,2,1.85E-01,1.64E+00,NA,NA,1.41E+00,1.30E+00,2.68E+00,1.24E+00,2.74E+00,1.36E+00,3.28E+00,1.24E+00,3.27E+00,1.37E+00,3.04E+00,1.65E+00,3.30E+00,1.75E+00,3.33E+00,1.67E+00,3.42E+00,1.35E+00,3.93E+00,1.37E+00,4.00E+00,1.52E+00,4.15E+00,1.71E+00,3.95E+00,1.80E+00,3.89E+00,1.72E+00,3.51E+00,1.72E+00,3.71E+00,1.54E+00,3.27E+00,1.97E+00,1.75E+00,1.92E+00,NA,NA,39.656,0.5459,4.379388025,0.07678,0.08081,2.828,0.327439709,3.775,11.923,12.989,1.285,4.143,4.437,1.401,0.84,-0.019,-0.013,-0.068,-0.007,-0.004,-0.034,-0.004667233,0.008362634,0.971428571,0.524542125,2.382352941,2.177978884,-0.38042328,-0.126455026,-2.815162235,0.043740183,-1.624147496,-0.260863733,-0.40575139,-0.310627179,-0.347136863,-0.193829615,0.176062228,-0.315513586,0.165024302,-0.188892737,-0.054215177,0.084994553,0.199106396,0.178022031,0.227048767,0.100225974,0.309943148,-0.210996128,0.804297883,-0.200005578,0.872985379,-0.05587827,1.022468777,0.125768065,0.830152852,0.21601817,0.770645909,0.142735128,0.402055069,0.142770156,0.595648732,-0.031304881,0.172459199,0.389896641,-1.301485479,0.343740806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,339,Female,NA,6,24,5,3,0,1,-20.09,7.05,494.4,151.7,-0.750998143,-0.306266179,37.00941537,O,O,A,D (all others),,,,,,,,,,,,,,,,8,13,3,1,13,3,24,17,41,3,2,2,2,4.18E-01,1.40E+00,NA,NA,1.42E+00,1.17E+00,2.50E+00,1.07E+00,2.54E+00,1.16E+00,3.02E+00,1.06E+00,3.02E+00,1.16E+00,2.79E+00,1.40E+00,3.03E+00,1.47E+00,3.05E+00,1.39E+00,3.12E+00,1.15E+00,3.59E+00,1.17E+00,3.66E+00,1.29E+00,3.77E+00,1.46E+00,3.59E+00,1.53E+00,3.57E+00,1.44E+00,3.20E+00,1.44E+00,3.39E+00,1.28E+00,2.97E+00,1.67E+00,1.66E+00,1.67E+00,NA,NA,33.525,0.325,3.738298177,-0.06012,-0.06014,-2.145,-0.239191396,3.802,10.365,11.093,1.111,3.146,3.504,1.027,0.72,-0.001,-0.003,-0.061,-0.025,-0.017,-0.088,0.021043088,0.006391922,1.16875,0.65,2.145588235,2.026470588,-0.489583333,-0.214285714,-2.765355667,0.02093841,-1.622452492,-0.207382157,-0.405085083,-0.299295338,-0.360581404,-0.19623671,0.185233767,-0.307005931,0.182810969,-0.193050118,-0.078659673,0.077880035,0.193626462,0.157779153,0.216606735,0.067120007,0.296113297,-0.205079522,0.829042505,-0.182098541,0.907399552,-0.045888877,1.032938785,0.146611432,0.828911506,0.225789656,0.806412697,0.126672604,0.386504809,0.121478357,0.604089271,-0.057072054,0.124643104,0.382778821,-1.362199139,0.366060771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
